raceId,raceDate,raceName,courseId,venue,venueKey,surface,distance,grade,raceNumber,raceSegment,isSpecialRace,isFinalRace,isJumpRace,fieldSize,horseId,externalHorseId,horseName,jockey,runningStyle,gateNumber,horseNumber,finishPosition,finishGroup,isWinner,isTop3,popularity,popularityBand,odds,resultOdds,seedRealOdds,isPopularTop3,isLongshotHit,simRank,simScore,simWinProbPct,simWinProb,fairOdds,edge,placeRank,valueRank,winProb,placeProb,placeOdds,placeScore,valueScore,top3Stability,marketSupport,overbetRisk,placeReturnEdge,longshotBonus,officialImplied,tanRoi,fukuRoi,overbetLabel,scoreGap,selectionScoreGap,valueGap,simGap,isSimHonmei,isTanpukuHonmei,isOpponentCandidate,isWideCandidate,isAnyCandidate,candidateRole
202609010511,2026-03-06,フィリーズレビュー 出馬表,hanshin-turf-1400-202609010511,阪神,hanshin,Turf,1400,G2,11,special,true,false,false,18,18,2023103086,イヌボウノウタゴエ,吉村,Sashi,8,18,9,4+,false,false,13,longshot,33.7,33.7,33.7,false,false,11,81.2,2.4,0.024,41.7,-0.6,13,14,0.391,0.532,12.8,0.386,0.486,0.417,0.067,0,0.4,0.532,0.029673590504451036,1317.6,680.5,,0.173,,0.239,15.2,false,false,false,false,false,none
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,1,2023104346,ステラスペース,武藤,Senko,1,1,7,4+,false,false,5,mid,17.9,17.9,12.9,false,false,3,96.2,12.1,0.121,8.3,4.3,5,2,0.454,0.608,5.5,0.473,0.685,0.56,0.174,0,0.878,0.432,0.07751937984496124,585.3,335.4,,0.274,,0.001,2.8,false,false,false,false,false,none
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,2,2023103986,メイショウソラリス,角田和,Senko,2,2,10,4+,false,false,8,longshot,61.5,61.5,43.2,false,false,8,70.6,3.6,0.036000000000000004,27.8,1.3,9,9,0.348,0.488,16.1,0.352,0.457,0.377,0.052,0,0.4,0.488,0.023148148148148147,1502,787.3,,0.395,,0.229,28.4,false,false,false,false,false,none
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,3,2023106492,コスモギガンティア,矢野貴,Sashi,3,3,6,4+,false,false,9,longshot,104.6,104.6,57.1,false,false,9,79.9,3.6,0.036000000000000004,27.8,1.8,8,8,0.376,0.514,21,0.387,0.474,0.488,0.045,0,0.4,0.514,0.02,2146.3,1078.8,,0.36,,0.212,19.1,false,false,false,false,false,none
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,4,2023103687,ライヒスアドラー,佐々木,Oikomi,4,4,2,2-3,false,true,2,top3,2.7,2.7,3.2,true,false,2,97.9,24.2,0.242,4.1,-7.1,2,6,0.529,0.762,2.1,0.665,0.603,0.705,0.703,0,0.439,0.3,0.3125,169.2,161.5,,0.082,0.082,0.083,1.1,false,false,true,false,true,opponent
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,5,2023106861,タイダルロック,三浦,Senko,5,5,4,4+,false,false,4,mid,8.5,8.5,7.4,false,false,5,89.7,4.9,0.049,20.4,-8.6,4,1,0.448,0.623,3.6,0.504,0.686,0.578,0.304,0,0.883,0.34,0.13513513513513511,331.6,223.6,,0.243,0.001,0,9.3,false,false,false,true,true,wide
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,6,2023105311,アドマイヤクワッズ,坂井,Sashi,6,6,3,2-3,false,true,1,top3,2.2,2.2,2.4,true,false,1,99,34.1,0.341,2.9,-7.6,1,4,0.557,0.825,1.8,0.747,0.613,0.763,0.938,0,0.37,0.3,0.4166666666666667,133.7,151.8,,0,0.082,0.073,0,true,true,false,false,true,honmei
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,7,2023105433,モウエエデショー,原田和,Oikomi,7,7,5,4+,false,false,10,longshot,150,150,89.4,false,false,10,62.3,3.6,0.036000000000000004,27.8,2.5,10,10,0.316,0.457,32.3,0.338,0.437,0.398,0.045,0,0.4,0.457,0.02,2826.7,1476.9,,0.409,,0.249,36.7,false,false,false,false,false,none
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,8,2023107247,バステール,川田,Senko,7,8,1,1,true,true,3,top3,6.3,6.3,5.8,true,false,4,89.9,5.4,0.054000000000000006,18.5,-11.8,3,3,0.46,0.648,3,0.54,0.628,0.626,0.388,0,0.688,0.313,0.1724137931034483,267.1,196.3,,0.207,,0.058,9.1,false,false,false,false,false,none
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,9,2023103814,アメテュストス,大野,Oikomi,8,9,9,4+,false,false,7,longshot,37.5,37.5,25.3,false,false,6,88.1,4.8,0.048,20.8,0.8,7,7,0.415,0.558,9.9,0.417,0.561,0.485,0.089,0,0.567,0.558,0.039525691699604744,1049,549.6,,0.33,,0.125,10.9,false,false,false,false,false,none
202606020411,2026-03-07,弥生賞ディープ記念 出馬表,nakayama-turf-2000-202606020411,中山,nakayama,Turf,2000,G2,11,special,true,false,false,10,10,2023105354,バリオス,高杉,Senko,8,10,8,4+,false,false,6,mid,18.2,18.2,16.9,false,false,7,78.6,3.6,0.036000000000000004,27.8,-2.3,6,5,0.385,0.536,6.9,0.426,0.611,0.555,0.133,0,0.778,0.435,0.0591715976331361,650.7,371,,0.321,,0.075,20.4,false,false,false,false,false,none
202606020511,2026-03-14,アネモネステークス,nakayama-turf-1600-202606020511,中山,nakayama,Turf,1600,L,11,special,true,false,false,17,1,,ホワイトオーキッド,戸崎圭,Sashi,1,,,missing,false,false,,unknown,14.5,,14.5,false,false,13,68.7,2.1,0.021,47.6,-4.8,13,6,0.371,0.527,6.1,0.387,0.621,0.37,0.155,0,0.837,0.385,0.06896551724137931,537.8,319.9,,0.191,,0.1,22.1,false,false,false,false,false,none
202606020511,2026-03-14,アネモネステークス,nakayama-turf-1600-202606020511,中山,nakayama,Turf,1600,L,11,special,true,false,false,17,17,2023102615,ホワイトオーキッド,戸崎圭,Sashi,1,1,16,4+,false,false,11,longshot,22,22,14.5,false,false,14,68.7,2.1,0.021,47.6,-4.8,14,7,0.371,0.526,6.1,0.387,0.621,0.37,0.155,0,0.837,0.385,0.06896551724137931,537.5,319.7,,0.191,,0.1,22.1,false,false,false,false,false,none
202606020511,2026-03-14,アネモネステークス,nakayama-turf-1600-202606020511,中山,nakayama,Turf,1600,L,11,special,true,false,false,17,2,2023107172,バルボアパーク,ルメー,Senko,1,2,3,2-3,false,true,1,top3,3.2,3.2,4.6,true,false,1,90.8,22.5,0.225,4.4,0.8,1,10,0.481,0.683,2.6,0.578,0.601,0.643,0.489,0,0.559,0.3,0.2173913043478261,221.2,178.3,,0,0,0.12,0,true,true,false,false,true,honmei
202606020511,2026-03-14,アネモネステークス,nakayama-turf-1600-202606020511,中山,nakayama,Turf,1600,L,11,special,true,false,false,17,3,2023104991,ヘルモソブレード,杉原,Oikomi,2,3,13,4+,false,false,15,longshot,246.1,246.1,137.9,false,false,7,80.3,3.2,0.032,31.3,2.5,15,15,0.371,0.509,49.3,0.376,0.471,0.444,0.045,0,0.4,0.509,0.02,5114.4,2509.2,,0.202,,0.25,10.5,false,false,false,false,false,none
